index;City;State;Population;Latitude;Longitude;city-state;AlternateNames;isStateCapital
2305TB104;Pilgrimstad;Jämtland;389;62.95434;15.043739;Pilgrimstad, Jämtland;;False
2305TC101;Bräcke;Jämtland;1477;62.752127;15.41987;Bräcke, Jämtland;;False
2309TB101;Aspås;Jämtland;524;63.365034;14.4847;Aspås, Jämtland;;False
2309TB103;Dvärsätt;Jämtland;784;63.302411;14.473199;Dvärsätt, Jämtland;;False
2309TB104;Föllinge;Jämtland;421;63.672285;14.615961;Föllinge, Jämtland;;False
2309TB105;Hissmofors;Jämtland;275;63.319726;14.458035;Hissmofors, Jämtland;;False
2309TB108;Nälden;Jämtland;986;63.34814;14.254167;Nälden, Jämtland;;False
2309TB109;Trångsviken;Jämtland;273;63.333131;14.016113;Trångsviken, Jämtland;;False
2309TB110;Vaplan;Jämtland;262;63.335505;14.215024;Vaplan, Jämtland;;False
2309TB113;Änge;Jämtland;332;63.458115;14.064932;Änge, Jämtland;;False
2309TC107;Krokom;Jämtland;1844;63.802225;14.180883;Krokom, Jämtland;;False
2313TB102;Gäddede;Jämtland;254;64.502789;14.146139;Gäddede, Jämtland;;False
2313TB103;Hammerdal;Jämtland;1089;63.582469;15.354173;Hammerdal, Jämtland;;False
2313TB104;Hoting;Jämtland;577;64.115163;16.202508;Hoting, Jämtland;;False
2313TB106;Näsviken;Jämtland;203;63.851591;15.535497;Näsviken, Jämtland;;False
2313TB107;Rossön;Jämtland;319;63.928714;16.314311;Rossön, Jämtland;;False
2313TC108;Strömsund;Jämtland;3590;63.851666;15.558235;Strömsund, Jämtland;;False
2321TB105;Mörsil;Jämtland;822;63.309848;13.657397;Mörsil, Jämtland;;False
2321TB106;Undersåker;Jämtland;645;63.314686;13.242053;Undersåker, Jämtland;;False
2321TB107;Åre;Jämtland;3699;63.401088;13.082224;Åre, Jämtland;;False
2321TC104;Järpen;Jämtland;1597;63.348376;13.463668;Järpen, Jämtland;;False
2326TB101;Hackås;Jämtland;591;62.923938;14.518695;Hackås, Jämtland;;False
2326TB103;Klövsjö;Jämtland;358;62.527828;14.197194;Klövsjö, Jämtland;;False
2326TB104;Myrviken;Jämtland;286;63.000251;14.338833;Myrviken, Jämtland;;False
2326TC107;Svenstavik;Jämtland;974;62.766806;14.432422;Svenstavik, Jämtland;;False
2361TB101;Funäsdalen;Jämtland;1064;62.546067;12.542015;Funäsdalen, Jämtland;;False
2361TB103;Lillhärdal;Jämtland;333;61.851045;14.06833;Lillhärdal, Jämtland;;False
2361TB104;Norr-Hede;Jämtland;225;62.424745;13.534383;Norr-Hede, Jämtland;;False
2361TB106;Ulvkälla;Jämtland;379;62.023158;14.365271;Ulvkälla, Jämtland;;False
2361TB107;Vemdalen;Jämtland;661;62.445167;13.86282;Vemdalen, Jämtland;;False
2361TB108;Ytterhogdal;Jämtland;472;62.177209;14.939436;Ytterhogdal, Jämtland;;False
2361TC105;Sveg;Jämtland;2448;62.03607;14.359839;Sveg, Jämtland;;False
2380TB103;Hara;Jämtland;241;63.039251;14.462705;Hara, Jämtland;;False
2380TB104;Häggenås;Jämtland;363;63.390779;14.89369;Häggenås, Jämtland;;False
2380TB106;Lit;Jämtland;1226;63.316657;14.849945;Lit, Jämtland;;False
2380TB107;Marieby;Jämtland;722;63.116689;14.723028;Marieby, Jämtland;;False
2380TB110;Orrviken;Jämtland;335;63.106351;14.437171;Orrviken, Jämtland;;False
2380TB112;Tandsbyn;Jämtland;427;63.000922;14.745313;Tandsbyn, Jämtland;;False
2380TB113;Ängsmon;Jämtland;1501;63.143605;14.752784;Ängsmon, Jämtland;;False
2380TC114;Östersund;Jämtland;53992;63.179365;14.635706;Östersund, Jämtland;;True
2401TB102;Lögdeå;Västerbotten;547;63.549258;19.390514;Lögdeå, Västerbotten;;False
2401TB104;Rundvik;Västerbotten;778;63.541151;19.440203;Rundvik, Västerbotten;;False
2401TC103;Nordmaling;Västerbotten;2640;63.475532;19.548486;Nordmaling, Västerbotten;;False
2403TC101;Bjurholm;Västerbotten;984;63.964237;18.979487;Bjurholm, Västerbotten;;False
2404TB102;Hällnäs;Västerbotten;231;64.307651;19.623205;Hällnäs, Västerbotten;;False
2404TB103;Tvärålund;Västerbotten;337;64.099244;19.67026;Tvärålund, Västerbotten;;False
2404TC104;Vindeln;Västerbotten;2505;64.202481;19.717752;Vindeln, Västerbotten;;False
2409TB101;Bygdeå;Västerbotten;479;64.061088;20.853516;Bygdeå, Västerbotten;;False
2409TB103;Ånäset;Västerbotten;598;65.279046;19.908666;Ånäset, Västerbotten;;False
2409TC102;Robertsfors;Västerbotten;1939;64.193285;20.854274;Robertsfors, Västerbotten;;False
2417TB101;Bastuträsk;Västerbotten;329;64.021139;19.347257;Bastuträsk, Västerbotten;;False
2417TC102;Norsjö;Västerbotten;1995;64.936309;19.476216;Norsjö, Västerbotten;;False
2418TC102;Malå;Västerbotten;2013;65.238752;18.729258;Malå, Västerbotten;;False
2421TB103;Stensele;Västerbotten;445;65.067883;17.147755;Stensele, Västerbotten;;False
2421TB105;Tärnaby;Västerbotten;415;65.713176;15.282744;Tärnaby, Västerbotten;;False
2421TC104;Storuman;Västerbotten;2080;65.443959;15.832388;Storuman, Västerbotten;;False
2422TC103;Sorsele;Västerbotten;1092;65.533066;17.536874;Sorsele, Västerbotten;;False
2425TC101;Dorotea;Västerbotten;1208;64.46396;16.114733;Dorotea, Västerbotten;;False
2460TB102;Vännäsby;Västerbotten;1763;63.914888;19.824866;Vännäsby, Västerbotten;;False
2460TC101;Vännäs;Västerbotten;4585;63.940872;19.702571;Vännäs, Västerbotten;;False
2462TC103;Vilhelmina;Västerbotten;3245;64.625718;16.654162;Vilhelmina, Västerbotten;;False
2463TC102;Åsele;Västerbotten;1633;64.200078;17.614134;Åsele, Västerbotten;;False
2480TB101;Botsmark;Västerbotten;212;64.253403;20.246195;Botsmark, Västerbotten;;False
2480TB103;Brännland;Västerbotten;363;64.65833;18.453399;Brännland, Västerbotten;;False
2480TB104;Bullmark;Västerbotten;313;64.028582;20.483959;Bullmark, Västerbotten;;False
2480TB105;Flurkmark;Västerbotten;212;63.982403;20.2366;Flurkmark, Västerbotten;;False
2480TB107;Holmsund;Västerbotten;6064;63.708173;20.373003;Holmsund, Västerbotten;;False
2480TB108;Hörnefors;Västerbotten;2547;63.627856;19.914096;Hörnefors, Västerbotten;;False
2480TB109;Innertavle;Västerbotten;592;63.813807;20.419065;Innertavle, Västerbotten;;False
2480TB110;Norrmjöle;Västerbotten;237;63.667528;20.12363;Norrmjöle, Västerbotten;;False
2480TB111;Obbola;Västerbotten;2141;63.702584;20.313093;Obbola, Västerbotten;;False
2480TB112;Röbäck;Västerbotten;2493;63.809335;20.187522;Röbäck, Västerbotten;;False
2480TB113;Stöcke;Västerbotten;513;63.742559;20.231426;Stöcke, Västerbotten;;False
2480TB114;Stöcksjö;Västerbotten;598;63.779389;20.195725;Stöcksjö, Västerbotten;;False
2480TB115;Sävar;Västerbotten;3055;63.902075;20.552316;Sävar, Västerbotten;;False
2480TB116;Sörfors;Västerbotten;511;63.872978;20.036461;Sörfors, Västerbotten;;False
2480TB117;Sörmjöle;Västerbotten;309;63.679946;20.002339;Sörmjöle, Västerbotten;;False
2480TB118;Tavelsjö;Västerbotten;484;64.035882;20.050217;Tavelsjö, Västerbotten;;False
2480TB120;Täfteå;Västerbotten;1376;63.839675;20.475946;Täfteå, Västerbotten;;False
2480TB121;Ersmark;Västerbotten;1559;64.848388;20.898183;Ersmark, Västerbotten;;False
2480TB121;Ersmark;Västerbotten;1559;64.85;20.9;Ersmark, Västerbotten;;False
2480TB124;Yttersjö;Västerbotten;531;63.786928;19.984477;Yttersjö, Västerbotten;;False
2480TC122;Umeå;Västerbotten;94243;63.825656;20.263074;Umeå, Västerbotten;;True
2481TB101;Hedlunda;Västerbotten;227;64.020241;19.902091;Hedlunda, Västerbotten;;False
2481TB104;Rusksele;Västerbotten;221;64.815066;18.899262;Rusksele, Västerbotten;;False
2481TC103;Lycksele;Västerbotten;8580;64.595861;18.677755;Lycksele, Västerbotten;;False
2482TB102;Boliden;Västerbotten;1614;64.867048;20.387333;Boliden, Västerbotten;;False
2482TB103;Bureå;Västerbotten;2552;64.617984;21.200493;Bureå, Västerbotten;;False
2482TB104;Burträsk;Västerbotten;1616;64.519004;20.655786;Burträsk, Västerbotten;;False
2482TB105;Bygdsiljum;Västerbotten;291;64.350669;20.505061;Bygdsiljum, Västerbotten;;False
2482TB106;Byske;Västerbotten;1741;64.954508;21.205751;Byske, Västerbotten;;False
2482TB107;Ersmark;Västerbotten;805;64.848388;20.898183;Ersmark, Västerbotten;;False
2482TB107;Ersmark;Västerbotten;805;64.85;20.9;Ersmark, Västerbotten;;False
2482TB109;Jörn;Västerbotten;606;65.057646;20.041264;Jörn, Västerbotten;;False
2482TB110;Klutmark;Västerbotten;233;64.72952;20.716593;Klutmark, Västerbotten;;False
2482TB111;Kusmark;Västerbotten;471;64.87881;20.79953;Kusmark, Västerbotten;;False
2482TB112;Kåge;Västerbotten;2594;64.835173;20.984811;Kåge, Västerbotten;;False
2482TB113;Lövånger;Västerbotten;767;64.368753;21.313517;Lövånger, Västerbotten;;False
2482TB114;Medle;Västerbotten;574;64.74523;20.756741;Medle, Västerbotten;;False
2482TB115;Myckle;Västerbotten;420;64.753;20.843137;Myckle, Västerbotten;;False
2482TB116;Ostvik;Västerbotten;546;64.881956;21.063818;Ostvik, Västerbotten;;False
2482TB117;Skelleftehamn;Västerbotten;3302;64.687603;21.236392;Skelleftehamn, Västerbotten;;False
2482TB118;Ursviken;Västerbotten;3999;64.708124;21.176686;Ursviken, Västerbotten;;False
2482TB120;Drängsmark;Västerbotten;346;64.917969;20.954582;Drängsmark, Västerbotten;;False
2482TB122;Örviken;Västerbotten;442;64.668952;21.179696;Örviken, Västerbotten;;False
2482TC119;Skellefteå;Västerbotten;39146;64.742143;20.971923;Skellefteå, Västerbotten;;False
2505TB102;Glommersträsk;Norrbotten;208;65.260836;19.635022;Glommersträsk, Norrbotten;;False
2505TC101;Arvidsjaur;Norrbotten;4448;65.656995;19.345614;Arvidsjaur, Norrbotten;;False
2506TC101;Arjeplog;Norrbotten;1626;66.380715;17.106845;Arjeplog, Norrbotten;;False
2510TB103;Porjus;Norrbotten;256;66.96008;19.822231;Porjus, Norrbotten;;False
2510TB104;Vuollerim;Norrbotten;591;66.42956;20.602417;Vuollerim, Norrbotten;;False
2510TC101;Jokkmokk;Norrbotten;2711;66.605853;19.837931;Jokkmokk, Norrbotten;;False
2513TB102;Svartbyn;Norrbotten;245;66.25963;22.820359;Svartbyn, Norrbotten;;False
2513TB103;Tallvik;Norrbotten;472;66.33726;22.847685;Tallvik, Norrbotten;;False
2513TC105;Överkalix;Norrbotten;993;66.492048;22.604758;Överkalix, Norrbotten;;False
2514TB103;Gammelgården;Norrbotten;270;65.881964;23.041193;Gammelgården, Norrbotten;;False
2514TB108;Risögrund;Norrbotten;632;65.810747;23.244968;Risögrund, Norrbotten;;False
2514TB110;Sangis;Norrbotten;487;65.855789;23.495749;Sangis, Norrbotten;;False
2514TB111;Töre;Norrbotten;993;65.913129;22.647827;Töre, Norrbotten;;False
2514TC104;Kalix;Norrbotten;8226;65.771284;23.130228;Kalix, Norrbotten;;False
2518TB101;Hedenäset;Norrbotten;223;66.235517;23.677934;Hedenäset, Norrbotten;;False
2518TB102;Juoksengi;Norrbotten;255;66.55764;23.832344;Juoksengi, Norrbotten;;False
2518TC105;Övertorneå;Norrbotten;1651;66.390045;23.655002;Övertorneå, Norrbotten;;False
2521TB101;Junosuando;Norrbotten;263;67.428291;22.511417;Junosuando, Norrbotten;;False
2521TB102;Kangos;Norrbotten;210;67.484526;22.655664;Kangos, Norrbotten;;False
2521TB103;Korpilombolo;Norrbotten;504;66.850432;23.056268;Korpilombolo, Norrbotten;;False
2521TC104;Pajala;Norrbotten;1962;67.209036;23.364729;Pajala, Norrbotten;;False
2523TB102;Hakkas;Norrbotten;332;66.916458;21.566148;Hakkas, Norrbotten;;False
2523TB103;Koskullskulle;Norrbotten;1216;67.185964;20.738665;Koskullskulle, Norrbotten;;False
2523TB104;Malmberget östra;Norrbotten;225;67.176118;20.658935;Malmberget östra, Norrbotten;;False
2523TB105;Malmberget västra;Norrbotten;306;67.176118;20.658935;Malmberget västra, Norrbotten;;False
2523TC101;Gällivare;Norrbotten;12385;67.135243;20.660484;Gällivare, Norrbotten;;False
2560TB101;Korsträsk;Norrbotten;327;65.66819;20.867354;Korsträsk, Norrbotten;;False
2560TB102;Vidsel;Norrbotten;389;65.833605;20.520088;Vidsel, Norrbotten;;False
2560TB103;Vistträsk;Norrbotten;215;65.692846;20.648637;Vistträsk, Norrbotten;;False
2560TC104;Älvsbyn;Norrbotten;4923;65.737266;20.681897;Älvsbyn, Norrbotten;;False
2580TB102;Antnäs;Norrbotten;1693;65.552552;21.842872;Antnäs, Norrbotten;;False
2580TB103;Avan;Norrbotten;228;66.109133;22.300143;Avan, Norrbotten;;False
2580TB104;Bensbyn;Norrbotten;598;65.639826;22.239665;Bensbyn, Norrbotten;;False
2580TB105;Bergnäset;Norrbotten;3711;65.568224;22.110145;Bergnäset, Norrbotten;;False
2580TB107;Brändön;Norrbotten;350;65.695381;22.336566;Brändön, Norrbotten;;False
2580TB108;Bälinge;Norrbotten;297;65.633333;21.933333;Bälinge, Norrbotten;;False
2580TB109;Ersnäs;Norrbotten;496;65.529052;21.794633;Ersnäs, Norrbotten;;False
2580TB112;Kallax;Norrbotten;634;65.524573;22.059254;Kallax, Norrbotten;;False
2580TB114;Klöverträsk;Norrbotten;250;65.638013;21.392009;Klöverträsk, Norrbotten;;False
2580TB116;Måttsund;Norrbotten;650;65.544163;21.902536;Måttsund, Norrbotten;;False
2580TB118;Persön;Norrbotten;258;65.739828;22.168236;Persön, Norrbotten;;False
2580TB119;Rutvik;Norrbotten;928;65.670178;22.08985;Rutvik, Norrbotten;;False
2580TB120;Råneå;Norrbotten;1975;65.856088;22.289997;Råneå, Norrbotten;;False
2580TB121;Sundom;Norrbotten;232;65.77213;22.264301;Sundom, Norrbotten;;False
2580TB123;Södra Sunderbyn;Norrbotten;3009;65.654162;21.953414;Södra Sunderbyn, Norrbotten;;False
2580TC115;Luleå;Norrbotten;49646;65.583135;22.146013;Luleå, Norrbotten;;True
2581TB101;Bergsviken;Norrbotten;2352;65.307803;21.390501;Bergsviken, Norrbotten;;False
2581TB102;Blåsmark;Norrbotten;285;65.265284;21.292715;Blåsmark, Norrbotten;;False
2581TB103;Böle;Norrbotten;400;65.386151;21.322539;Böle, Norrbotten;;False
2581TB105;Hemmingsmark;Norrbotten;371;65.222951;21.282341;Hemmingsmark, Norrbotten;;False
2581TB107;Jävre;Norrbotten;569;65.154321;21.498697;Jävre, Norrbotten;;False
2581TB108;Kopparnäs;Norrbotten;219;65.404689;21.478504;Kopparnäs, Norrbotten;;False
2581TB109;Lillpite;Norrbotten;399;65.373996;21.151354;Lillpite, Norrbotten;;False
2581TB111;Norrfjärden;Norrbotten;1501;65.419619;21.500646;Norrfjärden, Norrbotten;;False
2581TB113;Roknäs;Norrbotten;1241;65.349932;21.178993;Roknäs, Norrbotten;;False
2581TB114;Rosvik;Norrbotten;1857;65.426626;21.692732;Rosvik, Norrbotten;;False
2581TB116;Sjulsmark;Norrbotten;340;65.519859;21.49157;Sjulsmark, Norrbotten;;False
2581TB118;Svensbyn;Norrbotten;321;65.310331;21.234612;Svensbyn, Norrbotten;;False
2581TC112;Piteå;Norrbotten;23824;65.313476;21.489939;Piteå, Norrbotten;;False
2582TB105;Harads;Norrbotten;504;66.088515;20.944173;Harads, Norrbotten;;False
2582TB107;Sävast;Norrbotten;3548;65.761657;21.751024;Sävast, Norrbotten;;False
2582TB111;Vittjärv;Norrbotten;522;65.850234;21.590291;Vittjärv, Norrbotten;;False
2582TC102;Boden;Norrbotten;16644;65.8275;21.69641;Boden, Norrbotten;;False
2583TB104;Nikkala;Norrbotten;402;65.804057;23.91427;Nikkala, Norrbotten;;False
2583TB105;Seskarö;Norrbotten;386;65.726458;23.731355;Seskarö, Norrbotten;;False
2583TC101;Haparanda;Norrbotten;6292;65.835667;24.135721;Haparanda, Norrbotten;;False
2584TB101;Jukkasjärvi;Norrbotten;753;67.850378;20.605304;Jukkasjärvi, Norrbotten;;False
2584TB102;Karesuando;Norrbotten;272;68.440505;22.474315;Karesuando, Norrbotten;;False
2584TB104;Kuttainen;Norrbotten;210;68.381679;22.826079;Kuttainen, Norrbotten;;False
2584TB105;Svappavaara;Norrbotten;392;67.646923;21.055485;Svappavaara, Norrbotten;;False
2584TB107;Vittangi;Norrbotten;743;67.678286;21.650187;Vittangi, Norrbotten;;False
2584TC103;Kiruna;Norrbotten;17284;67.855072;20.225548;Kiruna, Norrbotten;;False
