index;City;State;city-state;Latitude;Longitude;Population;AlternateNames;isStateCapital
1123;Karakeçili;Kırıkkale;Karakeçili, Kırıkkale;39.594;33.379;2692.0;;False
1124;Keskin;Kırıkkale;Keskin, Kırıkkale;39.673;33.614;9183.0;;False
1125;Kırıkkale;Kırıkkale;Kırıkkale, Kırıkkale;39.84;33.503;186960.0;;True
1126;Sulakyurt;Kırıkkale;Sulakyurt, Kırıkkale;40.159;33.719;1990.0;;False
1127;Yahşihan;Kırıkkale;Yahşihan, Kırıkkale;39.85;33.452;31195.0;;False
1128;Ahmetbey;Kırklareli;Ahmetbey, Kırklareli;41.439;27.585;3628.0;;False
1129;Alpullu;Kırklareli;Alpullu, Kırklareli;41.368;27.143;2070.0;;False
1130;Babaeski;Kırklareli;Babaeski, Kırklareli;41.43;27.092;29215.0;;False
1131;Büyükkarıştıran;Kırklareli;Büyükkarıştıran, Kırklareli;41.3;27.544;6309.0;;False
1132;Büyükmandıra;Kırklareli;Büyükmandıra, Kırklareli;41.43;27.092;3305.0;;False
1133;Çakıllı;Kırklareli;Çakıllı, Kırklareli;41.513;27.874;1981.0;;False
1134;Celaliye;Kırklareli;Celaliye, Kırklareli;41.531;27.362;1259.0;;False
1135;Çiftlikköy;Kırklareli;Çiftlikköy, Kırklareli;41.289;27.471;818.0;;False
1136;Demirköy;Kırklareli;Demirköy, Kırklareli;41.823;27.763;3489.0;;False
1137;Düğüncübaşı;Kırklareli;Düğüncübaşı, Kırklareli;41.333;27.279;883.0;;False
1138;Evrenli;Kırklareli;Evrenli, Kırklareli;41.537;27.856;833.0;;False
1139;Evrensekiz;Kırklareli;Evrensekiz, Kırklareli;41.374;27.495;2666.0;;False
1140;Hamitabat;Kırklareli;Hamitabat, Kırklareli;41.508;27.285;1062.0;;False
1141;İğneada;Kırklareli;İğneada, Kırklareli;41.877;27.986;2511.0;;False
1142;İnece;Kırklareli;İnece, Kırklareli;41.677;27.068;1580.0;;False
1143;Karahalil;Kırklareli;Karahalil, Kırklareli;41.6;27.042;1298.0;;False
1144;Karakoç;Kırklareli;Karakoç, Kırklareli;41.776;27.226;4586.0;;False
1145;Kavaklı;Kırklareli;Kavaklı, Kırklareli;41.655;27.17;4682.0;;False
1146;Kaynarca;Kırklareli;Kaynarca, Kırklareli;41.659;27.471;1997.0;;False
1147;Kırıkköy;Kırklareli;Kırıkköy, Kırklareli;41.468;27.248;1558.0;;False
1148;Kırklareli;Kırklareli;Kırklareli, Kırklareli;41.735;27.222;85493.0;;True
1149;Kıyıköy;Kırklareli;Kıyıköy, Kırklareli;41.627;28.092;2160.0;;False
1150;Lüleburgaz;Kırklareli;Lüleburgaz, Kırklareli;41.404;27.357;125404.0;;False
1151;Nadırlı;Kırklareli;Nadırlı, Kırklareli;41.393;27.075;855.0;;False
1152;Pehlivanköy;Kırklareli;Pehlivanköy, Kırklareli;41.35;26.925;1654.0;;False
1153;Pınarhisar;Kırklareli;Pınarhisar, Kırklareli;41.627;27.515;10497.0;;False
1154;Sakızköy;Kırklareli;Sakızköy, Kırklareli;41.44;27.472;1042.0;;False
1155;Sergen;Kırklareli;Sergen, Kırklareli;41.707;27.708;1102.0;;False
1156;Sinanlı;Kırklareli;Sinanlı, Kırklareli;41.348;27.147;1063.0;;False
1157;Turgutbey;Kırklareli;Turgutbey, Kırklareli;41.459;27.387;913.0;;False
1158;Üsküp;Kırklareli;Üsküp, Kırklareli;41.734;27.407;2195.0;;False
1159;Vize;Kırklareli;Vize, Kırklareli;41.576;27.764;15116.0;;False
1160;Akçakent;Kırşehir;Akçakent, Kırşehir;39.624;34.096;755.0;;False
1161;Akpınar;Kırşehir;Akpınar, Kırşehir;39.448;33.968;2742.0;;False
1162;Boztepe;Kırşehir;Boztepe, Kırşehir;39.27;34.262;2680.0;;False
1163;Çayağzı;Kırşehir;Çayağzı, Kırşehir;39.278;34.079;913.0;;False
1164;Çiçekdağı;Kırşehir;Çiçekdağı, Kırşehir;39.607;34.413;6298.0;;False
1165;Demirli;Kırşehir;Demirli, Kırşehir;39.3;33.945;851.0;;False
1166;Kaman;Kırşehir;Kaman, Kırşehir;39.359;33.724;21340.0;;False
1167;Kırşehir;Kırşehir;Kırşehir, Kırşehir;39.148;34.164;150700.0;;True
1168;Köseli;Kırşehir;Köseli, Kırşehir;39.661;34.435;2313.0;;False
1169;Kurancılı;Kırşehir;Kurancılı, Kırşehir;39.332;33.902;1857.0;;False
1170;Mucur;Kırşehir;Mucur, Kırşehir;39.063;34.379;13350.0;;False
1171;Ömerhacılı;Kırşehir;Ömerhacılı, Kırşehir;39.298;33.822;750.0;;False
1172;Özbağ;Kırşehir;Özbağ, Kırşehir;39.216;34.143;3519.0;;False
1173;Savcılıbüyükoba;Kırşehir;Savcılıbüyükoba, Kırşehir;39.229;33.682;814.0;;False
1174;Akdağ;Kütahya;Akdağ, Kütahya;39.194;28.864;1885.0;;False
1175;Altınkent;Kütahya;Altınkent, Kütahya;39.005;29.461;883.0;;False
1176;Altıntaş;Kütahya;Altıntaş, Kütahya;39.068;30.18;5258.0;;False
1177;Aslanapa;Kütahya;Aslanapa, Kütahya;39.216;29.873;1793.0;;False
1178;Ayvalı;Kütahya;Ayvalı, Kütahya;39.546;29.373;1211.0;;False
1179;Balıköy;Kütahya;Balıköy, Kütahya;39.515;29.105;1497.0;;False
1180;Beyce;Kütahya;Beyce, Kütahya;39.098;28.94;1478.0;;False
1181;Çavdarhisar;Kütahya;Çavdarhisar, Kütahya;39.197;29.618;2099.0;;False
1182;Çitgöl;Kütahya;Çitgöl, Kütahya;39.123;28.951;3515.0;;False
1183;Çukurca;Kütahya;Çukurca, Kütahya;39.781;29.69;2099.0;;False
1184;Demirci;Kütahya;Demirci, Kütahya;39.101;28.919;1317.0;;False
1185;Derecik;Kütahya;Derecik, Kütahya;39.536;29.412;1059.0;;False
1186;Domaniç;Kütahya;Domaniç, Kütahya;39.802;29.612;4855.0;;False
1187;Dumlupınar;Kütahya;Dumlupınar, Kütahya;38.855;29.976;1214.0;;False
1188;Emet;Kütahya;Emet, Kütahya;39.344;29.258;11425.0;;False
1189;Erdoğmuş;Kütahya;Erdoğmuş, Kütahya;38.952;29.41;1347.0;;False
1190;Eskigediz;Kütahya;Eskigediz, Kütahya;39.045;29.434;2151.0;;False
1191;Fırdan;Kütahya;Fırdan, Kütahya;38.94;29.373;1201.0;;False
1192;Gediz;Kütahya;Gediz, Kütahya;38.986;29.394;26659.0;;False
1193;Gökler;Kütahya;Gökler, Kütahya;39.013;29.544;2066.0;;False
1194;Gümele;Kütahya;Gümele, Kütahya;38.962;29.454;889.0;;False
1195;Güney;Kütahya;Güney, Kütahya;39.185;28.916;1555.0;;False
1196;Günlüce;Kütahya;Günlüce, Kütahya;39.437;29.3;787.0;;False
1197;Hisarcık;Kütahya;Hisarcık, Kütahya;39.247;29.238;4767.0;;False
1198;Kızılcaören;Kütahya;Kızılcaören, Kütahya;39.196;30.245;843.0;;False
1199;Kuruçay;Kütahya;Kuruçay, Kütahya;39.504;29.514;1793.0;;False
1200;Kuşu;Kütahya;Kuşu, Kütahya;38.963;29.03;1952.0;;False
1201;Kütahya;Kütahya;Kütahya, Kütahya;39.42;29.986;263860.0;;True
1202;Muratlı;Kütahya;Muratlı, Kütahya;39.759;29.668;810.0;;False
1203;Naşa;Kütahya;Naşa, Kütahya;39.16;28.968;1864.0;;False
1204;Pazarlar;Kütahya;Pazarlar, Kütahya;38.995;29.124;3012.0;;False
1205;Şaphane;Kütahya;Şaphane, Kütahya;39.026;29.223;2853.0;;False
1206;Seyitömer;Kütahya;Seyitömer, Kütahya;39.585;29.868;1978.0;;False
1207;Simav;Kütahya;Simav, Kütahya;39.089;28.978;26872.0;Yeşilova;False
1208;Sırören;Kütahya;Sırören, Kütahya;39.626;29.977;848.0;;False
1209;Sofular;Kütahya;Sofular, Kütahya;38.95;29.161;809.0;;False
1210;Tavşanlı;Kütahya;Tavşanlı, Kütahya;39.546;29.489;73306.0;;False
1211;Tepecik;Kütahya;Tepecik, Kütahya;39.525;29.462;2647.0;;False
1212;Tunçbilek;Kütahya;Tunçbilek, Kütahya;39.621;29.467;4525.0;;False
1213;Üzümlü;Kütahya;Üzümlü, Kütahya;38.9;29.243;935.0;;False
1214;Yemişli;Kütahya;Yemişli, Kütahya;39.234;28.972;1079.0;;False
1215;Yenikent;Kütahya;Yenikent, Kütahya;38.869;29.288;2374.0;;False
1216;Yeniköy;Kütahya;Yeniköy, Kütahya;39.139;28.67;815.0;;False
1217;Yeşildere;Kütahya;Yeşildere, Kütahya;39.29;28.994;826.0;;False
1218;Yeşilköy;Kütahya;Yeşilköy, Kütahya;39.068;29.025;878.0;;False
1219;Adaksu;Muş;Adaksu, Muş;38.964;42.592;1217.0;;False
1220;Adıvar;Muş;Adıvar, Muş;39.217;42.177;1096.0;;False
1221;Ağartı;Muş;Ağartı, Muş;38.971;41.275;1027.0;;False
1222;Alagün;Muş;Alagün, Muş;39.011;41.788;768.0;;False
1223;Alazlı;Muş;Alazlı, Muş;38.692;41.824;1147.0;;False
1224;Altınova;Muş;Altınova, Muş;38.681;41.932;2587.0;;False
1225;Arpayazı;Muş;Arpayazı, Muş;38.802;41.383;987.0;;False
1226;Aşağıüçdam;Muş;Aşağıüçdam, Muş;38.666;41.833;948.0;;False
1227;Azıklı;Muş;Azıklı, Muş;38.644;41.731;894.0;;False
1228;Bahçeköy;Muş;Bahçeköy, Muş;38.972;41.414;925.0;;False
1229;Balkır;Muş;Balkır, Muş;38.796;41.774;759.0;;False
1230;Balotu;Muş;Balotu, Muş;39.113;42.135;1693.0;;False
1231;Beşçatak;Muş;Beşçatak, Muş;39.195;42.503;894.0;;False
1232;Bostankent;Muş;Bostankent, Muş;39.009;41.843;1596.0;;False
1233;Bozbulut;Muş;Bozbulut, Muş;38.853;41.441;801.0;;False
1234;Bulanık;Muş;Bulanık, Muş;39.095;42.272;27427.0;;False
1235;Çatbaşı;Muş;Çatbaşı, Muş;38.81;41.445;902.0;;False
1236;Çayçatı;Muş;Çayçatı, Muş;39.186;41.292;911.0;;False
1237;Çayırdere;Muş;Çayırdere, Muş;39.121;42.413;946.0;;False
1238;Çöğürlü;Muş;Çöğürlü, Muş;38.751;41.528;2328.0;;False
1239;Demirkapı;Muş;Demirkapı, Muş;39.094;41.906;999.0;;False
1240;Donatım;Muş;Donatım, Muş;38.72;41.536;779.0;;False
1241;Düzkışla;Muş;Düzkışla, Muş;38.699;41.718;2383.0;;False
1242;Elmabulak;Muş;Elmabulak, Muş;38.66;41.684;862.0;;False
1243;Elmakaya;Muş;Elmakaya, Muş;39.031;42.479;2452.0;;False
1244;Erentepe;Muş;Erentepe, Muş;39.015;42.049;3596.0;;False
1245;Esenlik;Muş;Esenlik, Muş;39.012;42.097;1227.0;;False
1246;Eşmepınar;Muş;Eşmepınar, Muş;38.673;41.742;1809.0;;False
1247;Gökyazı;Muş;Gökyazı, Muş;38.63;41.88;1255.0;;False
1248;Gölyanı;Muş;Gölyanı, Muş;38.994;42.292;967.0;;False
1249;Gülkoru;Muş;Gülkoru, Muş;39.099;42.647;1468.0;;False
1250;Güneyik;Muş;Güneyik, Muş;38.679;41.878;1546.0;;False
1251;Güven;Muş;Güven, Muş;38.803;41.746;830.0;;False
1252;Güzeltepe;Muş;Güzeltepe, Muş;38.773;41.438;3992.0;;False
1253;Haksever;Muş;Haksever, Muş;39.107;41.332;876.0;;False
1254;Harman;Muş;Harman, Muş;38.776;41.398;1128.0;;False
1255;Hasköy;Muş;Hasköy, Muş;38.682;41.691;13057.0;;False
1256;Hasretpınar;Muş;Hasretpınar, Muş;39.093;42.451;834.0;;False
1257;İyikomşu;Muş;İyikomşu, Muş;39.429;42.259;854.0;;False
1258;Kapılı;Muş;Kapılı, Muş;38.683;41.861;968.0;;False
1259;Karaağaçlı;Muş;Karaağaçlı, Muş;38.692;41.636;1924.0;;False
1260;Karaağıl;Muş;Karaağıl, Muş;39.139;42.086;1516.0;;False
1261;Karaburun;Muş;Karaburun, Muş;38.955;42.275;771.0;;False
1262;Karakale;Muş;Karakale, Muş;38.826;41.94;1090.0;;False
1263;Karakuyu;Muş;Karakuyu, Muş;38.8;41.361;1204.0;;False
1264;Karameşe;Muş;Karameşe, Muş;39.115;41.381;924.0;;False
1265;Kaynarca;Muş;Kaynarca, Muş;39.18;41.254;827.0;;False
1266;Kepenek;Muş;Kepenek, Muş;38.708;41.547;2487.0;;False
1267;Kırkgöze;Muş;Kırkgöze, Muş;39.02;42.379;2426.0;;False
1268;Kırköy;Muş;Kırköy, Muş;38.83;41.654;1801.0;;False
1269;Kıyık;Muş;Kıyık, Muş;38.835;41.457;1354.0;;False
1270;Kızılağaç;Muş;Kızılağaç, Muş;38.782;41.319;2694.0;;False
1271;Konakdüzü;Muş;Konakdüzü, Muş;38.682;41.926;1095.0;;False
1272;Konakkuran;Muş;Konakkuran, Muş;39.283;42.509;1475.0;;False
1273;Konukbekler;Muş;Konukbekler, Muş;38.896;41.362;3770.0;;False
1274;Köprüyolu;Muş;Köprüyolu, Muş;39.119;42.016;1083.0;;False
1275;Korkut;Muş;Korkut, Muş;38.743;41.784;3409.0;;False
1276;Leylek;Muş;Leylek, Muş;39.203;41.391;766.0;;False
1277;Malazgirt;Muş;Malazgirt, Muş;39.146;42.541;18873.0;;False
1278;Mollakent;Muş;Mollakent, Muş;38.955;42.07;1079.0;;False
1279;Muş;Muş;Muş, Muş;38.737;41.494;116707.0;Bağlar, Sütlüce, Yeşilce;False
1280;Oğlakkaya;Muş;Oğlakkaya, Muş;38.958;41.967;849.0;;False
1281;Oğulbalı;Muş;Oğulbalı, Muş;38.718;41.824;930.0;;False
1282;Örenkent;Muş;Örenkent, Muş;39.025;42.242;1394.0;;False
1283;Ortakent;Muş;Ortakent, Muş;38.822;41.37;1054.0;;False
1284;Rüstemgedik;Muş;Rüstemgedik, Muş;39.149;42.305;2170.0;;False
1285;Sarıpınar;Muş;Sarıpınar, Muş;39.204;42.143;1974.0;;False
1286;Sazlıkbaşı;Muş;Sazlıkbaşı, Muş;38.677;41.985;1055.0;;False
1287;Şenoba;Muş;Şenoba, Muş;38.893;41.519;777.0;;False
1288;Serinova;Muş;Serinova, Muş;38.928;41.546;2177.0;;False
1289;Soğucak;Muş;Soğucak, Muş;38.726;41.513;1856.0;;False
1290;Söğütlü;Muş;Söğütlü, Muş;38.986;42.367;905.0;;False
1291;Sungu;Muş;Sungu, Muş;38.75;41.609;5903.0;;False
1292;Suvaran;Muş;Suvaran, Muş;38.768;41.403;1452.0;;False
1293;Tandoğan;Muş;Tandoğan, Muş;38.734;41.563;1891.0;;False
1294;Taşoluk;Muş;Taşoluk, Muş;38.886;41.548;1547.0;;False
1295;Tekyol;Muş;Tekyol, Muş;38.705;41.568;820.0;;False
1296;Üçdere;Muş;Üçdere, Muş;38.764;41.564;753.0;;False
1297;Uzgörür;Muş;Uzgörür, Muş;38.934;42.083;2201.0;;False
1298;Varto;Muş;Varto, Muş;39.171;41.454;10914.0;;False
1299;Yaramış;Muş;Yaramış, Muş;39.04;42.566;785.0;;False
1300;Yarpuzlu;Muş;Yarpuzlu, Muş;38.748;41.563;1315.0;;False
1301;Yaygın;Muş;Yaygın, Muş;38.904;41.307;4213.0;;False
1302;Yazbaşı;Muş;Yazbaşı, Muş;39.28;42.225;1030.0;;False
1303;Yedipınar;Muş;Yedipınar, Muş;38.812;41.716;818.0;;False
1304;Yemişen;Muş;Yemişen, Muş;38.968;42.09;1068.0;;False
1305;Yeşilova;Muş;Yeşilova, Muş;38.928;41.455;1944.0;;False
1306;Yokuşbaşı;Muş;Yokuşbaşı, Muş;38.906;41.998;1112.0;;False
1307;Yolgözler;Muş;Yolgözler, Muş;38.714;42.046;1198.0;;False
1308;Yoncalı;Muş;Yoncalı, Muş;39.13;42.185;2113.0;;False
1309;Yücetepe;Muş;Yücetepe, Muş;38.971;41.451;1150.0;;False
1310;Abuuşağı;Nevşehir;Abuuşağı, Nevşehir;38.852;34.318;858.0;;False
1311;Acıgöl;Nevşehir;Acıgöl, Nevşehir;38.552;34.508;5964.0;;False
1312;Akarca;Nevşehir;Akarca, Nevşehir;38.954;34.95;1084.0;;False
1313;Alacaşar;Nevşehir;Alacaşar, Nevşehir;38.62;34.593;938.0;;False
1314;Avanos;Nevşehir;Avanos, Nevşehir;38.72;34.845;14968.0;;False
1315;Başdere;Nevşehir;Başdere, Nevşehir;38.556;35.082;927.0;;False
1316;Boğaz;Nevşehir;Boğaz, Nevşehir;41.028;40.634;1176.0;Boğazköy;False
1317;Çakıllı;Nevşehir;Çakıllı, Nevşehir;38.428;34.658;1048.0;;False
1318;Çalış;Nevşehir;Çalış, Nevşehir;38.986;34.867;1810.0;;False
1319;Çardak;Nevşehir;Çardak, Nevşehir;38.55;34.768;1877.0;;False
1320;Çat;Nevşehir;Çat, Nevşehir;38.679;34.658;2031.0;;False
1321;Derinkuyu;Nevşehir;Derinkuyu, Nevşehir;38.373;34.739;10912.0;;False
1322;Göre;Nevşehir;Göre, Nevşehir;38.59;34.715;2516.0;;False
1323;Göreme;Nevşehir;Göreme, Nevşehir;38.643;34.829;2034.0;;False
1324;Göynük;Nevşehir;Göynük, Nevşehir;38.794;34.883;1011.0;;False
1325;Gülşehir;Nevşehir;Gülşehir, Nevşehir;38.742;34.622;9596.0;;False
1326;Hacıbektaş;Nevşehir;Hacıbektaş, Nevşehir;38.944;34.559;5325.0;;False
1327;İcik;Nevşehir;İcik, Nevşehir;38.503;34.603;1614.0;;False
1328;İnallı;Nevşehir;İnallı, Nevşehir;38.58;34.511;937.0;;False
1329;Kalaba;Nevşehir;Kalaba, Nevşehir;38.969;34.995;4195.0;;False
1330;Karaburna;Nevşehir;Karaburna, Nevşehir;38.878;34.459;1018.0;;False
1331;Karacaören;Nevşehir;Karacaören, Nevşehir;38.537;34.595;2511.0;;False
1332;Karacaşar;Nevşehir;Karacaşar, Nevşehir;38.7;34.576;1785.0;;False
1333;Karahasanlı;Nevşehir;Karahasanlı, Nevşehir;39.293;34.72;948.0;;False
1334;Karapınar;Nevşehir;Karapınar, Nevşehir;38.515;34.547;2917.0;;False
1335;Kavak;Nevşehir;Kavak, Nevşehir;38.573;34.822;2587.0;;False
1336;Kaymaklı;Nevşehir;Kaymaklı, Nevşehir;38.457;34.751;4315.0;;False
1337;Kozaklı;Nevşehir;Kozaklı, Nevşehir;39.217;34.851;7589.0;;False
1338;Kurugöl;Nevşehir;Kurugöl, Nevşehir;38.432;34.515;902.0;;False
1339;Kuyulutatlar;Nevşehir;Kuyulutatlar, Nevşehir;38.368;34.562;1109.0;;False
1340;Mahmat;Nevşehir;Mahmat, Nevşehir;38.882;34.966;1132.0;;False
1341;Mazı;Nevşehir;Mazı, Nevşehir;38.47;34.839;1133.0;;False
1342;Mustafapaşa;Nevşehir;Mustafapaşa, Nevşehir;38.584;34.897;1295.0;;False
1343;Nar;Nevşehir;Nar, Nevşehir;38.64;34.716;5017.0;;False
1344;Nevşehir;Nevşehir;Nevşehir, Nevşehir;38.625;34.714;123882.0;;True
1345;Ortahisar;Nevşehir;Ortahisar, Nevşehir;38.623;34.865;3086.0;;False
1346;Özkonak;Nevşehir;Özkonak, Nevşehir;38.813;34.85;3151.0;;False
1347;Özlüce;Nevşehir;Özlüce, Nevşehir;38.453;34.68;866.0;;False
1348;Özyayla;Nevşehir;Özyayla, Nevşehir;38.492;34.632;1109.0;;False
1349;Sulusaray;Nevşehir;Sulusaray, Nevşehir;38.697;34.716;2012.0;;False
1350;Suvermez;Nevşehir;Suvermez, Nevşehir;38.371;34.648;1504.0;;False
1351;Tatların;Nevşehir;Tatların, Nevşehir;38.635;34.469;1976.0;;False
1352;Tepeköy;Nevşehir;Tepeköy, Nevşehir;38.58;34.566;872.0;;False
1353;Terlemez;Nevşehir;Terlemez, Nevşehir;38.734;34.301;873.0;;False
1354;Topaç;Nevşehir;Topaç, Nevşehir;38.475;34.559;1210.0;;False
1355;Topaklı;Nevşehir;Topaklı, Nevşehir;39.006;34.823;1084.0;;False
1356;Tuzköyü;Nevşehir;Tuzköyü, Nevşehir;38.766;34.504;1093.0;;False
1357;Uçhisar;Nevşehir;Uçhisar, Nevşehir;38.629;34.806;3555.0;;False
1358;Ürgüp;Nevşehir;Ürgüp, Nevşehir;38.634;34.911;24647.0;;False
1359;Yazıhüyük;Nevşehir;Yazıhüyük, Nevşehir;38.346;34.638;3733.0;;False
1360;Ağcaşar;Niğde;Ağcaşar, Niğde;38.322;34.729;2441.0;;False
1361;Aktaş;Niğde;Aktaş, Niğde;38.025;34.769;2024.0;;False
1362;Alay;Niğde;Alay, Niğde;38.255;34.703;3038.0;;False
1363;Altunhisar;Niğde;Altunhisar, Niğde;37.997;34.371;3171.0;;False
1364;Azatlı;Niğde;Azatlı, Niğde;38.166;34.517;3670.0;;False
1365;Bademdere;Niğde;Bademdere, Niğde;37.921;35.069;1042.0;;False
1366;Bağlama;Niğde;Bağlama, Niğde;38.241;34.66;2139.0;;False
1367;Bahçeli;Niğde;Bahçeli, Niğde;37.833;34.61;2179.0;;False
1368;Bor;Niğde;Bor, Niğde;37.894;34.56;41995.0;;False
1369;Bozköy;Niğde;Bozköy, Niğde;38.237;34.481;3793.0;;False
1370;Burç;Niğde;Burç, Niğde;37.801;34.977;1144.0;;False
1371;Çamardı;Niğde;Çamardı, Niğde;37.832;34.985;3408.0;;False
1372;Çardak;Niğde;Çardak, Niğde;38.197;34.421;1672.0;;False
1373;Çavdarlı;Niğde;Çavdarlı, Niğde;38.085;34.897;1026.0;;False
1374;Çayırlı;Niğde;Çayırlı, Niğde;38.067;34.966;1182.0;;False
1375;Çiftehan;Niğde;Çiftehan, Niğde;37.515;34.768;958.0;;False
1376;Çiftlik;Niğde;Çiftlik, Niğde;38.177;34.487;3828.0;;False
1377;Çukurkuyu;Niğde;Çukurkuyu, Niğde;37.868;34.336;2312.0;;False
1378;Darboğaz;Niğde;Darboğaz, Niğde;37.471;34.559;1479.0;;False
1379;Değirmenli;Niğde;Değirmenli, Niğde;38.041;34.901;1569.0;;False
1380;Divarlı;Niğde;Divarlı, Niğde;38.206;34.465;4198.0;;False
1381;Dündarlı;Niğde;Dündarlı, Niğde;38.085;35.191;2267.0;;False
1382;Edikli;Niğde;Edikli, Niğde;38.245;34.952;4618.0;;False
1383;Elmalı;Niğde;Elmalı, Niğde;38.033;34.983;756.0;;False
1384;Fertek;Niğde;Fertek, Niğde;37.975;34.621;9287.0;;False
1385;Gösterli;Niğde;Gösterli, Niğde;38.334;34.497;914.0;;False
1386;Gümüşler;Niğde;Gümüşler, Niğde;37.993;34.772;2950.0;;False
1387;Hacıabdullah;Niğde;Hacıabdullah, Niğde;38.174;34.635;1871.0;;False
1388;Hasaköy;Niğde;Hasaköy, Niğde;38.22;34.704;819.0;;False
1389;Hasangazi;Niğde;Hasangazi, Niğde;37.54;34.627;828.0;;False
1390;Karaatlı;Niğde;Karaatlı, Niğde;38.135;34.967;3078.0;;False
1391;Karakapı;Niğde;Karakapı, Niğde;38.059;34.158;2425.0;;False
1392;Kayırlı;Niğde;Kayırlı, Niğde;38.307;34.498;962.0;;False
1393;Kaynarca;Niğde;Kaynarca, Niğde;37.853;34.637;779.0;;False
1394;Keçikalesi;Niğde;Keçikalesi, Niğde;38.061;34.118;1703.0;;False
1395;Kemerhisar;Niğde;Kemerhisar, Niğde;37.825;34.572;5463.0;;False
1396;Kılan;Niğde;Kılan, Niğde;37.482;34.468;1596.0;Aktoprak;False
1397;Kiledere;Niğde;Kiledere, Niğde;38.307;34.689;5469.0;;False
1398;Kitreli;Niğde;Kitreli, Niğde;38.17;34.351;1188.0;;False
1399;Kızılca;Niğde;Kızılca, Niğde;37.841;34.352;1050.0;;False
1400;Kömürcü;Niğde;Kömürcü, Niğde;38.28;34.573;2067.0;;False
1401;Konaklı;Niğde;Konaklı, Niğde;38.173;34.845;2884.0;;False
1402;Kula;Niğde;Kula, Niğde;38.169;34.448;2255.0;;False
1403;Niğde;Niğde;Niğde, Niğde;37.968;34.679;161224.0;;True
1404;Obruk;Niğde;Obruk, Niğde;37.999;34.01;1044.0;;False
1405;Orhanlı;Niğde;Orhanlı, Niğde;38.301;34.886;2384.0;;False
1406;Ovacık;Niğde;Ovacık, Niğde;38.073;34.816;767.0;;False
1407;Ovalıbağ;Niğde;Ovalıbağ, Niğde;38.208;34.443;1010.0;;False
1408;Sazlıca;Niğde;Sazlıca, Niğde;37.9;34.629;3898.0;;False
1409;Şeyhler;Niğde;Şeyhler, Niğde;38.173;34.437;1324.0;;False
1410;Ulukışla;Niğde;Ulukışla, Niğde;37.55;34.483;5696.0;;False
1411;Yakacık;Niğde;Yakacık, Niğde;38.022;34.346;1459.0;;False
1412;Yelatan;Niğde;Yelatan, Niğde;37.691;35.015;858.0;;False
1413;Yeşilgölcük;Niğde;Yeşilgölcük, Niğde;38.229;34.776;5425.0;;False
1414;Yıldıztepe;Niğde;Yıldıztepe, Niğde;38.175;34.676;1932.0;;False
1415;Akçataş;Osmaniye;Akçataş, Osmaniye;37.452;35.935;789.0;;False
1416;Akdam;Osmaniye;Akdam, Osmaniye;37.473;35.987;843.0;;False
1417;Akyar;Osmaniye;Akyar, Osmaniye;37.052;36.202;2490.0;;False
1418;Alibeyli;Osmaniye;Alibeyli, Osmaniye;37.437;36.058;1486.0;;False
1419;Alibozlu;Osmaniye;Alibozlu, Osmaniye;37.291;36.425;751.0;;False
1420;Atalan;Osmaniye;Atalan, Osmaniye;37.256;36.35;1593.0;;False
1421;Aydınlar;Osmaniye;Aydınlar, Osmaniye;37.353;36.006;1188.0;;False
1422;Bahçe;Osmaniye;Bahçe, Osmaniye;37.206;36.584;16110.0;;False
1423;Bekdemir;Osmaniye;Bekdemir, Osmaniye;37.238;36.565;1393.0;;False
1424;Böcekli;Osmaniye;Böcekli, Osmaniye;37.296;36.36;2160.0;;False
1425;Bostanlar;Osmaniye;Bostanlar, Osmaniye;37.253;36.391;1159.0;;False
1426;Büyüktüysüz;Osmaniye;Büyüktüysüz, Osmaniye;37.025;36.109;4171.0;;False
1427;Çardak;Osmaniye;Çardak, Osmaniye;37.089;36.301;1853.0;;False
1428;Çerçioğlu;Osmaniye;Çerçioğlu, Osmaniye;37.313;36.291;1052.0;;False
1429;Cevdetiye;Osmaniye;Cevdetiye, Osmaniye;37.136;36.197;6239.0;;False
1430;Çiçeklidere;Osmaniye;Çiçeklidere, Osmaniye;37.592;36.063;904.0;;False
1431;Çona;Osmaniye;Çona, Osmaniye;37.104;36.318;1245.0;;False
1432;Dereli;Osmaniye;Dereli, Osmaniye;37.099;36.309;1708.0;;False
1433;Dereobası;Osmaniye;Dereobası, Osmaniye;37.044;36.248;1793.0;;False
1434;Dervişli;Osmaniye;Dervişli, Osmaniye;37.135;36.305;1424.0;;False
1435;Düziçi;Osmaniye;Düziçi, Osmaniye;37.257;36.47;56724.0;Çamiçi;False
1436;Ellek;Osmaniye;Ellek, Osmaniye;37.215;36.375;6277.0;;False
1437;Gafarlı;Osmaniye;Gafarlı, Osmaniye;37.494;36.022;1261.0;;False
1438;Gökçayır;Osmaniye;Gökçayır, Osmaniye;37.29;36.467;1801.0;;False
1439;Gümüş;Osmaniye;Gümüş, Osmaniye;37.316;36.336;854.0;;False
1440;Hasanbeyli;Osmaniye;Hasanbeyli, Osmaniye;37.133;36.553;2638.0;;False
1441;İlbistanlı;Osmaniye;İlbistanlı, Osmaniye;37.461;36.145;1330.0;;False
1442;Issızca;Osmaniye;Issızca, Osmaniye;37.122;36.355;1440.0;;False
1443;Kadirli;Osmaniye;Kadirli, Osmaniye;37.373;36.097;98469.0;;False
